Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
15R_S15_R1_001 - nextera_transposase_sequence	(1, 0.0048851558388600886)	(2, 0.5946495616481243)	(3, 0.5952177617509327)	(4, 0.5952365311236981)	(5, 0.5952706572559989)	(6, 0.5952808950956892)	(7, 0.5953252590676802)	(8, 0.5953389095206005)	(9, 0.5953457347470607)	(10, 0.5957375027458739)	(15, 0.5987825775310747)	(20, 0.6010683458725825)	(25, 0.6087781216819801)	(30, 0.6302509666482919)	(35, 0.6847169563230211)	(40, 0.748125698967176)	(45, 0.8245051019762204)	(50, 0.9261658263163465)	(55, 1.0644114707895493)	(60, 1.2573886062467818)	(65, 1.5746220607631485)	(70, 2.0522865583614704)	(75, 2.772245230250209)	(80, 3.801194871920701)	(85, 5.322779462907232)	(90, 7.396682537252)	(95, 9.915361390451514)	(100, 13.1903220882381)	(105, 17.26151814126424)	(110, 21.986097218457445)	(115, 27.189579913112823)	(120, 32.307041548600196)	(125, 37.225774089031056)	(130, 41.906359804030004)	(135, 46.447007900916276)	(140, 49.10416343250467)
15R_S15_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0021687157077160926)	(4, 0.003337535739018629)	(5, 0.020746982132273776)	(6, 0.02179977331375358)	(7, 0.022859389721693543)	(8, 0.024139119682973692)	(9, 0.024918901806047063)	(10, 0.026807100706250548)	(15, 0.030769827189019903)	(20, 0.0321236108573928)	(25, 0.03290168667385113)	(30, 0.033641882483455565)	(35, 0.033877011535008106)	(40, 0.03396027929782207)	(45, 0.0340295553463927)	(50, 0.034087569771304074)	(55, 0.03413637014049422)	(60, 0.0342162252900781)	(65, 0.03434044441165303)	(70, 0.14281991124680266)	(75, 0.6150368543459476)	(80, 0.6327848319716267)	(85, 0.638016709314663)	(90, 0.6421091151001754)	(95, 0.6468673217268764)	(100, 0.6609211455309936)	(105, 0.7019352963753918)	(110, 0.7635227273386528)	(115, 0.8363813372782232)	(120, 0.9271066837838797)	(125, 1.0532641696734917)	(130, 1.2125704154348127)	(135, 1.4691317018562262)	(140, 1.6757722581640544)
15R_S15_R2_001 - nextera_transposase_sequence	(1, 0.0032573393281117393)	(2, 0.5010569375065543)	(3, 0.5014920456933896)	(4, 0.501510815066155)	(5, 0.5015449411984558)	(6, 0.5015551790381461)	(7, 0.5015961303969071)	(8, 0.5016063682365973)	(9, 0.5016131934630574)	(10, 0.5020005250646715)	(15, 0.5050111324562485)	(20, 0.5072201170000794)	(25, 0.5143685179331289)	(30, 0.5330583768103103)	(35, 0.5806592124500867)	(40, 0.6351832165497273)	(45, 0.7022601771548955)	(50, 0.7946655531537204)	(55, 0.9268838401399554)	(60, 1.1163671421722312)	(65, 1.4302797827544067)	(70, 1.9049517598112715)	(75, 2.6213551712369125)	(80, 3.6442098856784804)	(85, 5.156324816212861)	(90, 7.216756599831887)	(95, 9.718067981780877)	(100, 12.962565987569146)	(105, 16.999743746872554)	(110, 21.69118839716962)	(115, 26.857723069644237)	(120, 31.939298688188064)	(125, 36.82128966953857)	(130, 41.468037959315986)	(135, 45.9794269928902)	(140, 48.619792467386596)
15R_S15_R2_001 - polyg	(1, 0.020419371262186056)	(2, 0.060176315392622685)	(3, 0.061764886851225116)	(4, 0.06234673740695382)	(5, 0.06465707656371825)	(6, 0.06555288753661435)	(7, 0.0668326174978945)	(8, 0.06829321596036891)	(9, 0.06983571714036525)	(10, 0.073347978676764)	(15, 0.07748474843426745)	(20, 0.07974731100581076)	(25, 0.08126148749599742)	(30, 0.08302956241050209)	(35, 0.08512627197906349)	(40, 0.086124461348862)	(45, 0.08698819375739535)	(50, 0.08799525592159207)	(55, 0.08972681587453488)	(60, 0.0909253256409391)	(65, 0.0921436285640778)	(70, 0.0942280527250109)	(75, 0.23690599926144226)	(80, 0.6535645751909092)	(85, 0.6784971274498768)	(90, 0.6907893603046261)	(95, 0.696254319131277)	(100, 0.7031061639746323)	(105, 0.7174504011646293)	(110, 0.7520877429272994)	(115, 0.8061138467566712)	(120, 0.8693819897357467)	(125, 0.9483658991619885)	(130, 1.0625174704468547)	(135, 1.205070856600388)	(140, 1.3209765110855158)
16R_S16_R1_001 - nextera_transposase_sequence	(1, 0.010689284451311674)	(2, 1.2193843256590706)	(3, 1.2205450489269998)	(4, 1.2205608508526768)	(5, 1.2205881450879377)	(6, 1.2205996373975212)	(7, 1.2206111297071045)	(8, 1.2206298047101776)	(9, 1.2206369874036673)	(10, 1.2214043863761026)	(15, 1.2283555098276557)	(20, 1.2329139344239333)	(25, 1.250093213404762)	(30, 1.298985233373397)	(35, 1.421593811241889)	(40, 1.5534473775547926)	(45, 1.7044520158653058)	(50, 1.8853478640946477)	(55, 2.1148949684068508)	(60, 2.3854408871580324)	(65, 2.8310758774137748)	(70, 3.4077507784639116)	(75, 4.292536510600671)	(80, 5.3754519584181235)	(85, 7.010202254736552)	(90, 9.084395772214897)	(95, 11.765602738812742)	(100, 15.15103746321976)	(105, 19.15196839775757)	(110, 23.82569935839441)	(115, 29.25743059338141)	(120, 34.85340733116551)	(125, 40.15805229716257)	(130, 45.181730118078164)	(135, 49.79549305807758)	(140, 52.640460839315836)
16R_S16_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.004336910329056571)	(4, 0.00643138375064136)	(5, 0.03291684772441281)	(6, 0.03511618847094663)	(7, 0.03673660412221388)	(8, 0.039197394911771315)	(9, 0.04002484120178012)	(10, 0.04262784932243282)	(15, 0.04962609124327814)	(20, 0.05205297971956437)	(25, 0.05341682955938097)	(30, 0.05463817476036272)	(35, 0.054970302507324584)	(40, 0.05505764406015885)	(45, 0.05514010138142015)	(50, 0.05520675677700419)	(55, 0.05528203140477583)	(60, 0.05540988334889176)	(65, 0.055620192614269)	(70, 0.2682282072159379)	(75, 1.2425714967823904)	(80, 1.282796016863183)	(85, 1.2931612181842411)	(90, 1.30205339272444)	(95, 1.3116503331498444)	(100, 1.34255775054359)	(105, 1.4335489735938185)	(110, 1.5668873463049042)	(115, 1.7149841429830637)	(120, 1.884798244388819)	(125, 2.1031627568608404)	(130, 2.3484626572268263)	(135, 2.705142287075049)	(140, 2.9987084511528503)
16R_S16_R2_001 - nextera_transposase_sequence	(1, 0.007906708993417479)	(2, 1.0278075249028653)	(3, 1.0286866865859996)	(4, 1.0287039250503747)	(5, 1.0287240365921457)	(6, 1.0287326558243335)	(7, 1.028742711595219)	(8, 1.028759950059594)	(9, 1.0287656962143858)	(10, 1.0295172932611438)	(15, 1.0362506374460903)	(20, 1.040591857391241)	(25, 1.0565549627104003)	(30, 1.0997390398166724)	(35, 1.2064979989231417)	(40, 1.3199072702778174)	(45, 1.4522311593604238)	(50, 1.613124642759761)	(55, 1.828090879287955)	(60, 2.090557704401967)	(65, 2.528298339897094)	(70, 3.0973343027671083)	(75, 3.9729215903132697)	(80, 5.044417704713121)	(85, 6.6613508988688395)	(90, 8.713217157288446)	(95, 11.365384494107598)	(100, 14.705549861834424)	(105, 18.653569915742267)	(110, 23.270093021195887)	(115, 28.63179787889028)	(120, 34.15492745199451)	(125, 39.38542030155849)	(130, 44.33490865603488)	(135, 48.88283617673902)	(140, 51.68613226881219)
16R_S16_R2_001 - polyg	(1, 0.02210114786768312)	(2, 0.07891768990958986)	(3, 0.08213266351556157)	(4, 0.08313393098802015)	(5, 0.08625121996253249)	(6, 0.087380339379107)	(7, 0.08910274927792741)	(8, 0.09111821307112594)	(9, 0.09260503062348552)	(10, 0.09702727135119926)	(15, 0.10231430837506802)	(20, 0.10537902003323604)	(25, 0.10729708650271479)	(30, 0.11073271245268886)	(35, 0.11469267502740807)	(40, 0.11570974442554391)	(45, 0.11660183495695967)	(50, 0.11779387476850359)	(55, 0.11979181278958735)	(60, 0.12109647723504915)	(65, 0.12285911021741165)	(70, 0.12597524996096565)	(75, 0.406812819251871)	(80, 1.2573557784460268)	(85, 1.3160507384893494)	(90, 1.3445146035579127)	(95, 1.3557810892580533)	(100, 1.3692216326236444)	(105, 1.3997816949602302)	(110, 1.4747848169179554)	(115, 1.587337623900924)	(120, 1.7170021925459185)	(125, 1.8661424909342557)	(130, 2.0670185812976536)	(135, 2.292608308804794)	(140, 2.4583716583901207)
17R_S17_R1_001 - nextera_transposase_sequence	(1, 0.003751387961297937)	(2, 1.3455291640981095)	(3, 1.347984808028207)	(4, 1.3480161566741233)	(5, 1.3480527300943588)	(6, 1.348075370783076)	(7, 1.3481102026118716)	(8, 1.348141551257788)	(9, 1.3481659335379448)	(10, 1.3497842203037933)	(15, 1.3652342262844184)	(20, 1.3764748057550817)	(25, 1.4258757435811733)	(30, 1.5609312832805062)	(35, 1.9059687612833354)	(40, 2.223686939325114)	(45, 2.5786549717176)	(50, 2.9165634193208114)	(55, 3.2434876497132956)	(60, 3.520932570664898)	(65, 3.969942012668058)	(70, 4.548124943441818)	(75, 5.443620958088463)	(80, 6.649209766816929)	(85, 8.48825752870822)	(90, 10.917120658917884)	(95, 13.934573077072319)	(100, 17.658082687557034)	(105, 22.286342084644552)	(110, 27.59436795800563)	(115, 33.720264677314105)	(120, 39.780176676788564)	(125, 45.60982311909692)	(130, 51.00138303259416)	(135, 56.108745178491176)	(140, 59.12406693367818)
17R_S17_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.01012038785659346)	(4, 0.014516164650612026)	(5, 0.04538935610368934)	(6, 0.047287690773055516)	(7, 0.04962838966812721)	(8, 0.05159464640364503)	(9, 0.052308698893957076)	(10, 0.055669273736167146)	(15, 0.0633305344797835)	(20, 0.06587395461844622)	(25, 0.067426409227871)	(30, 0.06914988811668273)	(35, 0.06956194865133598)	(40, 0.06968420837040892)	(45, 0.06976014175718355)	(50, 0.06984617637430897)	(55, 0.06994858195096836)	(60, 0.07036830548795665)	(65, 0.07078454584206537)	(70, 0.32544805748812217)	(75, 1.3876175077868296)	(80, 1.4336502077683755)	(85, 1.4518031636635478)	(90, 1.4705545303774301)	(95, 1.4991922150583985)	(100, 1.5905379894385714)	(105, 1.8666805483115028)	(110, 2.223177697988121)	(115, 2.591108743785218)	(120, 2.9555896969401005)	(125, 3.323478596224355)	(130, 3.6261922673758056)	(135, 3.9972930095933124)	(140, 4.300962814445206)
17R_S17_R2_001 - nextera_transposase_sequence	(1, 0.003272450315356928)	(2, 1.2190060291805735)	(3, 1.2207476206203591)	(4, 1.2207824524491548)	(5, 1.22082076746083)	(6, 1.2208451497409871)	(7, 1.2208799815697828)	(8, 1.2209130718071386)	(9, 1.2209374540872957)	(10, 1.2226100785060656)	(15, 1.2388253397653324)	(20, 1.2502965059426234)	(25, 1.2994236655943805)	(30, 1.4293986347455712)	(35, 1.7694840716485145)	(40, 2.067264859205916)	(45, 2.3914088130239275)	(50, 2.687756967462962)	(55, 2.9896594053217598)	(60, 3.2604054689593718)	(65, 3.7082118195959266)	(70, 4.291503534699155)	(75, 5.201900257386315)	(80, 6.427422973416279)	(85, 8.295448378637584)	(90, 10.765220795131237)	(95, 13.836659413054429)	(100, 17.61950365061948)	(105, 22.32349371323805)	(110, 27.729310990897954)	(115, 33.97433918273523)	(120, 40.158248312902955)	(125, 46.103522145763264)	(130, 51.606277099598195)	(135, 56.82797089201597)	(140, 59.905788959383095)
17R_S17_R2_001 - polyg	(1, 0.03586807570238209)	(2, 0.06230020898400641)	(3, 0.06701992178582508)	(4, 0.06837836310885775)	(5, 0.0724049225176418)	(6, 0.07366409312860671)	(7, 0.07561293394972667)	(8, 0.07736497493815087)	(9, 0.07862240395767599)	(10, 0.08293911250032829)	(15, 0.08768007271771235)	(20, 0.09072367791788147)	(25, 0.09257255139035772)	(30, 0.09523753461151747)	(35, 0.09911675538449567)	(40, 0.10048181475499955)	(45, 0.10133136305932688)	(50, 0.1025003192337109)	(55, 0.10407645948671677)	(60, 0.10521859515292808)	(65, 0.10667212736857305)	(70, 0.10904069172668132)	(75, 0.44920693847243065)	(80, 1.427924900069225)	(85, 1.468932063792126)	(90, 1.4926337300144543)	(95, 1.5092937937274424)	(100, 1.5408949704023502)	(105, 1.6273803113923697)	(110, 1.8585521927437358)	(115, 2.1647915416058883)	(120, 2.4994257973023024)	(125, 2.833341124052374)	(130, 3.202349518314123)	(135, 3.5154590970879402)	(140, 3.7085848684823293)
18R_S18_R1_001 - nextera_transposase_sequence	(1, 0.0035133414008528675)	(2, 0.25974579690016697)	(3, 0.26014594182161904)	(4, 0.2601614646849512)	(5, 0.2601890608864307)	(6, 0.26019768469939303)	(7, 0.26021148280013273)	(8, 0.26021493232531767)	(9, 0.26021665708791014)	(10, 0.2604660577587807)	(15, 0.26325603372835343)	(20, 0.2654178511617501)	(25, 0.27265012566447766)	(30, 0.294132388706158)	(35, 0.35171738233333266)	(40, 0.4172048932066672)	(45, 0.50170273737416)	(50, 0.6126577498050414)	(55, 0.7559479214144351)	(60, 0.9530513758137991)	(65, 1.273045889688945)	(70, 1.7707475228011027)	(75, 2.4922885002109556)	(80, 3.568591065929843)	(85, 5.11459305416717)	(90, 7.3202815488657835)	(95, 9.882587476422927)	(100, 13.398678493800702)	(105, 17.672269029021095)	(110, 22.860394921650418)	(115, 29.05360655274564)	(120, 35.01289104809236)	(125, 40.5881861282381)	(130, 45.83698571934518)	(135, 50.79291130853357)	(140, 53.63977339793098)
18R_S18_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0024181171546370744)	(4, 0.00335983753012341)	(5, 0.01804446624237737)	(6, 0.01876886653121301)	(7, 0.019682990705219894)	(8, 0.021052452203637752)	(9, 0.021978649715791894)	(10, 0.024282242634289238)	(15, 0.028964628120315434)	(20, 0.030354441817324395)	(25, 0.031153006897636067)	(30, 0.03193880873476349)	(35, 0.03218475988044912)	(40, 0.032247196286296374)	(45, 0.03229445478132994)	(50, 0.03233446927347515)	(55, 0.03237448376562036)	(60, 0.03248969790679708)	(65, 0.0325745562263464)	(70, 0.0804963949529721)	(75, 0.2881678147088927)	(80, 0.2956170643457526)	(85, 0.29832908104614575)	(90, 0.3016088895919788)	(95, 0.30563793500797887)	(100, 0.3193908469677828)	(105, 0.36116873638752683)	(110, 0.4247455552609278)	(115, 0.5021622141287929)	(120, 0.6028090104495432)	(125, 0.7359089397101302)	(130, 0.8998907431888178)	(135, 1.159714499358164)	(140, 1.3690078858560395)
18R_S18_R2_001 - nextera_transposase_sequence	(1, 0.002768243960907635)	(2, 0.22669244657815207)	(3, 0.22700290384479593)	(4, 0.22702015147072058)	(5, 0.22704774767220004)	(6, 0.22705292195997745)	(7, 0.22706499529812468)	(8, 0.22706844482330962)	(9, 0.2270701695859021)	(10, 0.22731922530425414)	(15, 0.23008367478745834)	(20, 0.23218960991285914)	(25, 0.2390538200783546)	(30, 0.258456709338558)	(35, 0.31011576365053867)	(40, 0.3671560772510127)	(45, 0.4412542928909735)	(50, 0.5411846228308136)	(55, 0.677786510059143)	(60, 0.8718471382928789)	(65, 1.1892303616030317)	(70, 1.6842358458306468)	(75, 2.4017929666044227)	(80, 3.4695434694848273)	(85, 5.006525639268594)	(90, 7.201933169106039)	(95, 9.751618318869072)	(100, 13.236030966663549)	(105, 17.474679536523176)	(110, 22.63599985884543)	(115, 28.79746895918891)	(120, 34.726656002344576)	(125, 40.28434160137377)	(130, 45.51535682043742)	(135, 50.46157648061296)	(140, 53.30041600928778)
18R_S18_R2_001 - polyg	(1, 0.011488643628414801)	(2, 0.04006623502298091)	(3, 0.04159264991731316)	(4, 0.04200314341432002)	(5, 0.04418324333119681)	(6, 0.04468169972041943)	(7, 0.04551648481517289)	(8, 0.04681868057248458)	(9, 0.04829680211422779)	(10, 0.05151796873191694)	(15, 0.05519274791142461)	(20, 0.05674123976694042)	(25, 0.05786681983478361)	(30, 0.05940979245000353)	(35, 0.061508828525034434)	(40, 0.062271863495941306)	(45, 0.06290692108248722)	(50, 0.06360579488495437)	(55, 0.064507845720814)	(60, 0.06519671590024483)	(65, 0.06586661369115857)	(70, 0.06680177996879352)	(75, 0.12966144255624718)	(80, 0.3155277237131779)	(85, 0.3263602676514187)	(90, 0.33242694759415803)	(95, 0.336436330716604)	(100, 0.34200903865286103)	(105, 0.355836805309178)	(110, 0.39170117370439367)	(115, 0.44739548257770734)	(120, 0.5147146913242406)	(125, 0.6013032927063205)	(130, 0.7223850762226058)	(135, 0.8722096833898153)	(140, 0.9921990022800327)
19R_S19_R1_001 - nextera_transposase_sequence	(1, 0.003303669979353519)	(2, 0.1867819290481703)	(3, 0.1870828509953592)	(4, 0.18708608671522145)	(5, 0.18710064745460156)	(6, 0.18710064745460156)	(7, 0.18710711889432605)	(8, 0.18711197247411943)	(9, 0.18712167963370616)	(10, 0.18737212435104406)	(15, 0.18954620452648735)	(20, 0.19116568231754166)	(25, 0.1971142297122953)	(30, 0.2124334218281144)	(35, 0.2536616700249124)	(40, 0.30160759622772015)	(45, 0.36025145943908665)	(50, 0.4328432166886523)	(55, 0.5248412038120405)	(60, 0.6533669088883413)	(65, 0.8787817152318018)	(70, 1.236660097723917)	(75, 1.7733527726754068)	(80, 2.5682662469377147)	(85, 3.840728937793415)	(90, 5.716558899938081)	(95, 7.927807789439025)	(100, 11.097945110801403)	(105, 15.140246129561328)	(110, 19.967483927532303)	(115, 25.405107596745435)	(120, 30.748691216030117)	(125, 35.871517847713044)	(130, 40.83556317574774)	(135, 45.509092308098516)	(140, 48.27813108962478)
19R_S19_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0018217102824446925)	(4, 0.002425172036753636)	(5, 0.012638721781934226)	(6, 0.013182322718791611)	(7, 0.013801963072411787)	(8, 0.014500878562656997)	(9, 0.015000797281374057)	(10, 0.016423219732817552)	(15, 0.01938940413053878)	(20, 0.02047304671240508)	(25, 0.02119881867750693)	(30, 0.021803574719760778)	(35, 0.022105790954894584)	(40, 0.022302522722519164)	(45, 0.02239182859071716)	(50, 0.02244295296454065)	(55, 0.022500225206102415)	(60, 0.02263774330024788)	(65, 0.02274872849152293)	(70, 0.05528550956634106)	(75, 0.20465022127146706)	(80, 0.2121428541844847)	(85, 0.21511098001412327)	(90, 0.21797944567200464)	(95, 0.22165134057168184)	(100, 0.2318448288537165)	(105, 0.2606686213866069)	(110, 0.3073865919016921)	(115, 0.3627921466749225)	(120, 0.4311593480723393)	(125, 0.5173838402455212)	(130, 0.6239157102741613)	(135, 0.7965795464193782)	(140, 0.9454077757713438)
19R_S19_R2_001 - nextera_transposase_sequence	(1, 0.0021711680275672976)	(2, 0.15051274511225102)	(3, 0.15070365258412355)	(4, 0.1507068883039858)	(5, 0.1507214490433659)	(6, 0.1507214490433659)	(7, 0.1507279204830904)	(8, 0.15073277406288377)	(9, 0.15073924550260825)	(10, 0.150988072360015)	(15, 0.15314241464429862)	(20, 0.15470591448173604)	(25, 0.16030112126753243)	(30, 0.1735717791385634)	(35, 0.20892428363750826)	(40, 0.2494762663830968)	(45, 0.30065047029246766)	(50, 0.3657508889169606)	(55, 0.45342886645226355)	(60, 0.5800280239225829)	(65, 0.8039272190825674)	(70, 1.1606041787898305)	(75, 1.6959349392513008)	(80, 2.488201271094305)	(85, 3.7571273201405697)	(90, 5.628107585355702)	(95, 7.833610807097254)	(100, 10.990485883460241)	(105, 15.02016241760563)	(110, 19.83909541697816)	(115, 25.26690029426931)	(120, 30.600381349000088)	(125, 35.711802068168595)	(130, 40.66620139172194)	(135, 45.33659640581415)	(140, 48.10261108355716)
19R_S19_R2_001 - polyg	(1, 0.027590983265374586)	(2, 0.05232967947217902)	(3, 0.05393945010364658)	(4, 0.054319647187460525)	(5, 0.05618827540790779)	(6, 0.05668010482696923)	(7, 0.05755860276956912)	(8, 0.0586118295847303)	(9, 0.05969579573858283)	(10, 0.062331289566382474)	(15, 0.06532206543505678)	(20, 0.066961604689257)	(25, 0.06819603181670399)	(30, 0.06965825362245309)	(35, 0.07148870034852586)	(40, 0.07229957174600479)	(45, 0.073058995197674)	(50, 0.07392196168493512)	(55, 0.07498327779975192)	(60, 0.0757990027770242)	(65, 0.07667070570791337)	(70, 0.07789963211159454)	(75, 0.1267437941481618)	(80, 0.25851071981047485)	(85, 0.2650358724846808)	(90, 0.26957073387161906)	(95, 0.27303101269230534)	(100, 0.27800269626064683)	(105, 0.2890248523994028)	(110, 0.31549207015661923)	(115, 0.3574328238670839)	(120, 0.4073946035440711)	(125, 0.46950489344386204)	(130, 0.5527421690402182)	(135, 0.6548385142816909)	(140, 0.7369869701444011)
1R_S1_R1_001 - nextera_transposase_sequence	(1, 0.09713672921167744)	(2, 0.5763878256345331)	(3, 0.5766641289183357)	(4, 0.576685919398131)	(5, 0.5767233990233785)	(6, 0.5767277571193377)	(7, 0.5767417030264065)	(8, 0.5767478043607491)	(9, 0.5767573921718591)	(10, 0.5769522862231469)	(15, 0.5798202620118669)	(20, 0.5844264207928872)	(25, 0.6079521200750966)	(30, 0.6579492428601444)	(35, 0.7962950815174005)	(40, 0.9523381019212561)	(45, 1.1346254018665654)	(50, 1.3546278385651782)	(55, 1.6206583928970288)	(60, 1.9505291260181974)	(65, 2.4722505648571755)	(70, 3.220109419238215)	(75, 4.224966063942577)	(80, 5.664399835012946)	(85, 7.663626848248884)	(90, 10.559458366072075)	(95, 13.823816753849215)	(100, 17.975242214693022)	(105, 22.921527548893)	(110, 28.675583354242026)	(115, 35.57625734424151)	(120, 42.395604208254156)	(125, 48.851073942053475)	(130, 54.66113703316272)	(135, 59.66653348906495)	(140, 62.54046121659805)
1R_S1_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.008942812907934125)	(4, 0.011025982776351528)	(5, 0.017941409444143862)	(6, 0.018588150884464243)	(7, 0.01927324356922411)	(8, 0.020382814800393712)	(9, 0.020965928039712225)	(10, 0.022632289610607786)	(15, 0.025453720934485252)	(20, 0.026363517046892816)	(25, 0.0271214770960877)	(30, 0.028097167619395836)	(35, 0.028327798057547822)	(40, 0.0285273988524715)	(45, 0.02863042424094302)	(50, 0.028690042993662578)	(55, 0.02873275233406109)	(60, 0.028864541155862226)	(65, 0.029441553060838094)	(70, 0.1634632889075423)	(75, 0.6039095502634984)	(80, 0.616090254145155)	(85, 0.6198150315994208)	(90, 0.6249737969480462)	(95, 0.6376412129864077)	(100, 0.6817203901067665)	(105, 0.7812002060298581)	(110, 0.9385956307717207)	(115, 1.121852694229834)	(120, 1.3321529633806104)	(125, 1.5900547971296741)	(130, 1.8830760856788415)	(135, 2.319605639034496)	(140, 2.6619816670243504)
1R_S1_R2_001 - nextera_transposase_sequence	(1, 0.07715224438193928)	(2, 0.4780822550866432)	(3, 0.4783385111290343)	(4, 0.4783585583704459)	(5, 0.4783881934229673)	(6, 0.4783899366613509)	(7, 0.47839952447246076)	(8, 0.4784047541876116)	(9, 0.47841172714114605)	(10, 0.4786001712104146)	(15, 0.48131735687895194)	(20, 0.48561827461900176)	(25, 0.5077272440668489)	(30, 0.5504946343035391)	(35, 0.662250509247871)	(40, 0.7839639361632379)	(45, 0.9363485964952435)	(50, 1.1278297356757274)	(55, 1.3712869218543364)	(60, 1.6852361358464532)	(65, 2.1899034735785463)	(70, 2.9192371079807704)	(75, 3.9014217172393777)	(80, 5.301838326807723)	(85, 7.250392712384963)	(90, 10.081074705068906)	(95, 13.273702319837142)	(100, 17.321649673201204)	(105, 22.150987245578932)	(110, 27.778609108793603)	(115, 34.52544649521138)	(120, 41.18824131321215)	(125, 47.49410842081586)	(130, 53.17388344404843)	(135, 58.072829571026865)	(140, 60.88211854226711)
1R_S1_R2_001 - polyg	(1, 0.040969588491670136)	(2, 0.09820184786406493)	(3, 0.10520269321265428)	(4, 0.10672018222558931)	(5, 0.11013692945747057)	(6, 0.11091441377656192)	(7, 0.11208412673196617)	(8, 0.11354757535500919)	(9, 0.11496744301846189)	(10, 0.11838174971660609)	(15, 0.12213546492803973)	(20, 0.12441178560936143)	(25, 0.1265348756367636)	(30, 0.12919052499035946)	(35, 0.13206861156170432)	(40, 0.1333586079655779)	(45, 0.13436794298968974)	(50, 0.13550714927338076)	(55, 0.13729536320729085)	(60, 0.13868228366529328)	(65, 0.1403123858778097)	(70, 0.14298930273968566)	(75, 0.3170279473014156)	(80, 0.6994229758923555)	(85, 0.720091333139985)	(90, 0.7303877706527944)	(95, 0.7376867097649816)	(100, 0.7524690226103422)	(105, 0.7918240237111102)	(110, 0.8734694650268116)	(115, 0.9997323954757317)	(120, 1.1543485752626002)	(125, 1.3353284464201998)	(130, 1.56978267796664)	(135, 1.838954547865761)	(140, 2.041768828425789)
20R_S20_R1_001 - nextera_transposase_sequence	(1, 0.0050102962287752375)	(2, 0.459809345098788)	(3, 0.46031702710659544)	(4, 0.46032928149988733)	(5, 0.4603590421693105)	(6, 0.46036604467976305)	(7, 0.46038004970066804)	(8, 0.46039055346634683)	(9, 0.4603940547215731)	(10, 0.46082225823574446)	(15, 0.4647261578130221)	(20, 0.4676630106968074)	(25, 0.4783694990531818)	(30, 0.510929772155291)	(35, 0.5958915816011909)	(40, 0.6897483299493994)	(45, 0.8037383462251594)	(50, 0.9488006021318688)	(55, 1.1328640402549115)	(60, 1.3933693333562782)	(65, 1.8324456455072569)	(70, 2.515801733790077)	(75, 3.5007093805682543)	(80, 4.937712757056251)	(85, 7.068600146166903)	(90, 10.073908521759364)	(95, 13.398607001099446)	(100, 17.614949841630345)	(105, 22.505682405935147)	(110, 28.079106170155296)	(115, 34.4794164794035)	(120, 40.29401265574218)	(125, 45.629442447338185)	(130, 50.45269321891418)	(135, 54.910471065705586)	(140, 57.60631504599135)
20R_S20_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0031336234275009347)	(4, 0.004453596647800211)	(5, 0.02891686691366505)	(6, 0.030361134694496486)	(7, 0.03161808532072312)	(8, 0.03352626941903374)	(9, 0.034273787409839836)	(10, 0.036824101716646185)	(15, 0.04294079459691895)	(20, 0.0449088501595986)	(25, 0.04621411810794758)	(30, 0.04739544162128704)	(35, 0.047836249654272925)	(40, 0.04809254153683502)	(45, 0.04821788647393506)	(50, 0.048278108063826694)	(55, 0.048339730155808835)	(60, 0.04847908011381391)	(65, 0.04865239224751368)	(70, 0.13725165574797307)	(75, 0.49903250689646617)	(80, 0.5120484232000804)	(85, 0.5175860084659301)	(90, 0.5223435140673696)	(95, 0.5287700680351661)	(100, 0.5499411080117805)	(105, 0.6128001934653587)	(110, 0.7056576835719932)	(115, 0.8149455140788886)	(120, 0.9484137134293673)	(125, 1.1224961232789166)	(130, 1.3373121364307514)	(135, 1.6890230274230038)	(140, 1.9808263911174135)
20R_S20_R2_001 - nextera_transposase_sequence	(1, 0.00406495731768557)	(2, 0.43348690830778014)	(3, 0.43387904889312107)	(4, 0.4338948045416392)	(5, 0.43392106395583613)	(6, 0.4339280664662887)	(7, 0.4339385702319674)	(8, 0.4339490739976462)	(9, 0.43395257525287245)	(10, 0.4343744765076366)	(15, 0.4382489655410137)	(20, 0.44112454645833943)	(25, 0.4513492620955807)	(30, 0.48146600917528437)	(35, 0.5590807846544045)	(40, 0.6433423430550529)	(45, 0.7454252905573545)	(50, 0.8776186828799526)	(55, 1.0523967921429593)	(60, 1.3080997635759903)	(65, 1.7434024228441078)	(70, 2.422427108286524)	(75, 3.401805222685872)	(80, 4.827015671320786)	(85, 6.943108856598407)	(90, 9.931072013799987)	(95, 13.238136421193023)	(100, 17.418666672642143)	(105, 22.272638157824368)	(110, 27.814955720237872)	(115, 34.17928467990238)	(120, 39.95929265611191)	(125, 45.26842486982902)	(130, 50.07147479925159)	(135, 54.51942182161871)	(140, 57.20524275856827)
