Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
3R_S2_R1 - nextera_transposase_sequence	(1, 0.0004004811935571818)	(2, 0.0028957870918750067)	(3, 0.0029265933375332517)	(4, 0.0029265933375332517)	(5, 0.0029265933375332517)	(6, 0.0029265933375332517)	(7, 0.0029573995831914963)	(8, 0.0029573995831914963)	(9, 0.0029573995831914963)	(10, 0.0029573995831914963)	(15, 0.0029573995831914963)	(20, 0.0029635608323231454)	(25, 0.0030929470640877733)	(30, 0.0036721044824627744)	(35, 0.005508156723694162)	(40, 0.008175977597698158)	(45, 0.011034797194783268)	(50, 0.014559031698086472)	(55, 0.016838693876796578)	(60, 0.018988969823742062)	(65, 0.020523120857522652)	(70, 0.022550171821835156)	(75, 0.025057800218416283)	(80, 0.027774911085473464)	(85, 0.031841335512361776)	(90, 0.03607411366580461)	(95, 0.041280369182047964)	(100, 0.047182845850167666)	(105, 0.05484743976993896)	(110, 0.0634855110525108)	(115, 0.07126100745665176)	(120, 0.07851279768460258)	(125, 0.08527168798202148)	(130, 0.09204290077770368)	(135, 0.10731047612592977)	(140, 0.12421078249404284)
3R_S2_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.01725149756861706)	(4, 0.019623578484301907)	(5, 0.04565485606551872)	(6, 0.047349199576722185)	(7, 0.04904354308792565)	(8, 0.05301754877783922)	(9, 0.05455786106075146)	(10, 0.06118120387727408)	(15, 0.07703409789300683)	(20, 0.08330008825989381)	(25, 0.08695370899496165)	(30, 0.09024997728039381)	(35, 0.09130971213103745)	(40, 0.09187654705114916)	(45, 0.09233864073602281)	(50, 0.09287466941047628)	(55, 0.09356472931322096)	(60, 0.09434104670380875)	(65, 0.09530220156834597)	(70, 0.09707048006912922)	(75, 0.09955962471831539)	(80, 0.10068097206027551)	(85, 0.10190089938834199)	(90, 0.103287180442963)	(95, 0.1050492976946146)	(100, 0.10854888720139122)	(105, 0.11515374627051889)	(110, 0.12535061358339789)	(115, 0.14118502385173573)	(120, 0.1629219107881932)	(125, 0.18830625721058686)	(130, 0.21195929262698718)	(135, 0.23411514450439683)	(140, 0.24571061537016015)
3R_S2_R2 - polya	(1, 3.080624565824475e-05)	(2, 0.00021564371960771327)	(3, 0.00036967494789893703)	(4, 0.0005545124218484056)	(5, 0.0006469311588231398)	(6, 0.0008933811240890978)	(7, 0.0010782185980385663)	(8, 0.001263056071988035)	(9, 0.0016635372655452165)	(10, 0.002975883330586443)	(15, 0.004984450547504)	(20, 0.007177855238371026)	(25, 0.00951296865926598)	(30, 0.011644760858816517)	(35, 0.014164711753660936)	(40, 0.01683253262766493)	(45, 0.021971014403460158)	(50, 0.028945548420486765)	(55, 0.03946896193734318)	(60, 0.050540726626916346)	(65, 0.06027550025492169)	(70, 0.06706519679799883)	(75, 0.072222162321189)	(80, 0.07595587929496825)	(85, 0.07939385631042838)	(90, 0.08254225461670099)	(95, 0.08549349295076084)	(100, 0.08840160254089914)	(105, 0.09098932717619171)	(110, 0.09387279176980343)	(115, 0.09688564259517973)	(120, 0.09973830094313321)	(125, 0.10228289683450423)	(130, 0.10469810649411063)	(135, 0.10757540983859068)	(140, 0.10893088464755345)
3R_S2_R2 - polyg	(1, 0.11952823315398964)	(2, 0.3485726696230394)	(3, 0.36905882298577214)	(4, 0.37229347877988783)	(5, 0.3839690458843626)	(6, 0.387542570380719)	(7, 0.3925023759316964)	(8, 0.3985712063263706)	(9, 0.4041471367905129)	(10, 0.42050525323504084)	(15, 0.43857619693816724)	(20, 0.4471526557294226)	(25, 0.45530398833059416)	(30, 0.46496482696901975)	(35, 0.47573469045114203)	(40, 0.4820068420671607)	(45, 0.4878969962370171)	(50, 0.4944155978183017)	(55, 0.5010574243822192)	(60, 0.5061897449088828)	(65, 0.5117287078782352)	(70, 0.5170828333736381)	(75, 0.523983432401085)	(80, 0.533249951095085)	(85, 0.5411794787275171)	(90, 0.552152663430984)	(95, 0.5621338870242553)	(100, 0.5756578288682248)	(105, 0.5956325985530306)	(110, 0.6206164637818672)	(115, 0.6709230629417808)	(120, 0.7149575104856758)	(125, 0.7670755168902943)	(130, 0.8285955894698092)	(135, 0.8866407175390739)	(140, 0.9187654705114915)
4R_S3_R1 - nextera_transposase_sequence	(1, 0.0010767662555812385)	(2, 0.009451614910101982)	(3, 0.009690896300231146)	(4, 0.009690896300231146)	(5, 0.009690896300231146)	(6, 0.009690896300231146)	(7, 0.009690896300231146)	(8, 0.009690896300231146)	(9, 0.009690896300231146)	(10, 0.009690896300231146)	(15, 0.009690896300231146)	(20, 0.009714824439244063)	(25, 0.010121602802463641)	(30, 0.012155494618561535)	(35, 0.020123564909862703)	(40, 0.031896209304217576)	(45, 0.04677951177025158)	(50, 0.060705688675768935)	(55, 0.069559100110548)	(60, 0.07807751759914625)	(65, 0.08551916883216325)	(70, 0.09171655683650859)	(75, 0.09719610067046644)	(80, 0.10490096143262555)	(85, 0.11322795380912046)	(90, 0.123947760086907)	(95, 0.1342847161404869)	(100, 0.14718198306844882)	(105, 0.16225671064658617)	(110, 0.17929354562378266)	(115, 0.19719179360544412)	(120, 0.21750678362741013)	(125, 0.23674500739379495)	(130, 0.25210687264008724)	(135, 0.28414665077838236)	(140, 0.314296105934657)
4R_S3_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.09954105829373226)	(4, 0.11413722309161127)	(5, 0.3147746687149154)	(6, 0.3249441277954048)	(7, 0.33702783799692765)	(8, 0.3534186132207754)	(9, 0.3631095095210065)	(10, 0.40742442297292775)	(15, 0.5036633980828775)	(20, 0.5366363736426762)	(25, 0.5593681057049469)	(30, 0.5797070238659258)	(35, 0.5832962447178633)	(40, 0.5852104958388966)	(45, 0.5863111902334908)	(50, 0.5874836690451236)	(55, 0.589350063888131)	(60, 0.590546470838777)	(65, 0.5918864466235003)	(70, 0.5986102536861299)	(75, 0.6065304676994051)	(80, 0.6098086227441747)	(85, 0.612273221062505)	(90, 0.6140917596274867)	(95, 0.6175134835063337)	(100, 0.6276590144478104)	(105, 0.6464665317119627)	(110, 0.686713661531688)	(115, 0.7469168592881856)	(120, 0.8329145909006073)	(125, 0.9334367028938692)	(130, 1.027928923855876)	(135, 1.1075856986298747)	(140, 1.1465167808038899)
4R_S3_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 0.0015553290358395666)	(3, 0.0015553290358395666)	(4, 0.0015553290358395666)	(5, 0.0015553290358395666)	(6, 0.0015553290358395666)	(7, 0.0015553290358395666)	(8, 0.0015553290358395666)	(9, 0.0015553290358395666)	(10, 0.0015553290358395666)	(15, 0.0015553290358395666)	(20, 0.0015553290358395666)	(25, 0.002033891816097895)	(30, 0.003900286659105375)	(35, 0.006987016591771591)	(40, 0.01205978206250987)	(45, 0.01658220033595107)	(50, 0.020602127690121028)	(55, 0.0249331208514589)	(60, 0.027278078474724705)	(65, 0.030460520963442594)	(70, 0.033427610201044226)	(75, 0.036657908967787936)	(80, 0.039768567039467066)	(85, 0.044913116927244104)	(90, 0.05254619327236444)	(95, 0.06010748520044602)	(100, 0.07042051311501299)	(105, 0.08334170818198786)	(110, 0.09848822017716394)	(115, 0.11569255212745085)	(120, 0.13265760268760857)	(125, 0.15261367062438086)	(130, 0.16981800257466775)	(135, 0.206667336654559)	(140, 0.24885264573433066)
4R_S3_R2 - polya	(1, 0.00011964069506458205)	(2, 0.0002392813901291641)	(3, 0.0007178441703874922)	(4, 0.0011964069506458204)	(5, 0.0017946104259687306)	(6, 0.002512454596356223)	(7, 0.0027517359864853872)	(8, 0.002991017376614551)	(9, 0.003948142937131208)	(10, 0.007609148206107419)	(15, 0.014021889461569015)	(20, 0.019932139797759367)	(25, 0.027948066367086365)	(30, 0.034982939236883795)	(35, 0.04558310481960576)	(40, 0.0612321077340531)	(45, 0.08690700089491239)	(50, 0.13186797410018233)	(55, 0.20190563699098868)	(60, 0.26909585133925795)	(65, 0.32874870189845856)	(70, 0.3685651252159515)	(75, 0.39519714393732747)	(80, 0.4131671763360276)	(85, 0.4278829818289712)	(90, 0.4363774711785566)	(95, 0.44226379337573396)	(100, 0.45111720481051315)	(105, 0.46111916691791216)	(110, 0.47114505716432403)	(115, 0.48064452835245197)	(120, 0.48834938911461095)	(125, 0.4970113754372868)	(130, 0.5039505357510324)	(135, 0.5100043549213003)	(140, 0.5131389411319924)
4R_S3_R2 - polyg	(1, 0.3013749108676822)	(2, 0.5513043228575941)	(3, 0.6375652639991577)	(4, 0.6504864590661326)	(5, 0.70420513115013)	(6, 0.7149727937059424)	(7, 0.7269368632124005)	(8, 0.7430883570461191)	(9, 0.7613933833910002)	(10, 0.8215726530084849)	(15, 0.8843122335003517)	(20, 0.912858503342761)	(25, 0.9332452777817659)	(30, 0.966960025650965)	(35, 1.017089476883025)	(40, 1.0271632234074626)	(45, 1.0380026703803138)	(50, 1.0500624524428237)	(55, 1.0635818509851216)	(60, 1.076311620939993)	(65, 1.090596719930704)	(70, 1.1080881895491461)	(75, 1.137519800535033)	(80, 1.1635296876420733)	(85, 1.1866442699285504)	(90, 1.2232782507573257)	(95, 1.253188424523471)	(100, 1.2972640565852633)	(105, 1.365674606023191)	(110, 1.469331304227145)	(115, 1.737613598839964)	(120, 1.9650266320187213)	(125, 2.2118214577979414)	(130, 2.4845543862671624)	(135, 2.739221569781632)	(140, 2.8953048205628855)
5R_S4_R1 - nextera_transposase_sequence	(1, 0.0009376831412385232)	(2, 0.01859738230123071)	(3, 0.01859738230123071)	(4, 0.01859738230123071)	(5, 0.01859738230123071)	(6, 0.01859738230123071)	(7, 0.01859738230123071)	(8, 0.01859738230123071)	(9, 0.01859738230123071)	(10, 0.01865989451064661)	(15, 0.018753662824770465)	(20, 0.01890994334831022)	(25, 0.021160382887282673)	(30, 0.028880640750146513)	(35, 0.0548544637624536)	(40, 0.11680406329361204)	(45, 0.1734713811291268)	(50, 0.21991795272514164)	(55, 0.2606446571596015)	(60, 0.2872748583707755)	(65, 0.3014963860128931)	(70, 0.31406134010548936)	(75, 0.3246884157061926)	(80, 0.3393162727095136)	(85, 0.3622269974604415)	(90, 0.3902012111740574)	(95, 0.413299472553233)	(100, 0.4432115647587419)	(105, 0.47487399882789605)	(110, 0.506723969525298)	(115, 0.5352920492283649)	(120, 0.5621097870677867)	(125, 0.5899902324672788)	(130, 0.6181832389138504)	(135, 0.6661613596405549)	(140, 0.7102949794881813)
5R_S4_R1 - polya	(1, 0.00015628052353975385)	(2, 0.0003125610470795077)	(3, 0.0006251220941590154)	(4, 0.0012502441883180308)	(5, 0.0012502441883180308)	(6, 0.0014065247118577847)	(7, 0.0017190857589372925)	(8, 0.002344207853096308)	(9, 0.0025004883766360617)	(10, 0.003375659308458684)	(15, 0.004282086344989255)	(20, 0.0052197694862277785)	(25, 0.005782379370970892)	(30, 0.006626294198085564)	(35, 0.008501660480562608)	(40, 0.011252197694862276)	(45, 0.016003125610470792)	(50, 0.022535651494432506)	(55, 0.03450673959757765)	(60, 0.05360421957413557)	(65, 0.07395194373901151)	(70, 0.09883180308654034)	(75, 0.11589763625708147)	(80, 0.12568079703067006)	(85, 0.1317444813440125)	(90, 0.1359327993748779)	(95, 0.14015237351045123)	(100, 0.14440320375073257)	(105, 0.1474975581168197)	(110, 0.14943543660871264)	(115, 0.1524360226606759)	(120, 0.15584293807384256)	(125, 0.15840593865989452)	(130, 0.16087517093182263)	(135, 0.16381324477437)	(140, 0.16487595233444033)
5R_S4_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.24332877515139675)	(4, 0.2974018362961516)	(5, 1.2436804063293612)	(6, 1.2732174252783748)	(7, 1.3261965227583512)	(8, 1.4104317249462786)	(9, 1.4538777104903302)	(10, 1.5835905450283259)	(15, 1.8225434655206094)	(20, 1.8991209220550889)	(25, 1.9516624340691542)	(30, 2.0077983981246335)	(35, 2.017737839421762)	(40, 2.021207267044345)	(45, 2.0233951943739013)	(50, 2.025333072865794)	(55, 2.02661457315882)	(60, 2.0279898417659696)	(65, 2.0296151592107834)	(70, 2.0376479781207264)	(75, 2.0482125415120143)	(80, 2.0554952139089666)	(85, 2.0631842156671225)	(90, 2.0734674741160384)	(95, 2.091002148857199)	(100, 2.134010548935339)	(105, 2.225872240672006)	(110, 2.4102520023442078)	(115, 2.701965227583512)	(120, 3.0465012697792537)	(125, 3.4711779644461807)	(130, 3.873881617503419)	(135, 4.163781988669662)	(140, 4.294588786872436)
5R_S4_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 0.0035944520414143387)	(3, 0.0035944520414143387)	(4, 0.0035944520414143387)	(5, 0.0035944520414143387)	(6, 0.0035944520414143387)	(7, 0.0035944520414143387)	(8, 0.0035944520414143387)	(9, 0.0035944520414143387)	(10, 0.0035944520414143387)	(15, 0.0035944520414143387)	(20, 0.0036257081461222897)	(25, 0.00487595233444032)	(30, 0.010189490134791953)	(35, 0.021410431724946277)	(40, 0.036507130298886505)	(45, 0.047540535260793125)	(50, 0.05794881812854073)	(55, 0.06738816175034186)	(60, 0.074920882984958)	(65, 0.07998437194764603)	(70, 0.08539167806212151)	(75, 0.09179917952725143)	(80, 0.09864426645829263)	(85, 0.11024028130494237)	(90, 0.12918148075796054)	(95, 0.14696620433678453)	(100, 0.17106466106661458)	(105, 0.19516311779644463)	(110, 0.22257472162531747)	(115, 0.24726704434459856)	(120, 0.2729283063098261)	(125, 0.3001836296151592)	(130, 0.3230630982613792)	(135, 0.35578823989060365)	(140, 0.37851142801328386)
5R_S4_R2 - polya	(1, 0.0003125610470795077)	(2, 0.0006251220941590154)	(3, 0.0009376831412385232)	(4, 0.0009376831412385232)	(5, 0.002187927329556554)	(6, 0.003125610470795077)	(7, 0.0037507325649540927)	(8, 0.004844696229732369)	(9, 0.005626098847431139)	(10, 0.009564368040632936)	(15, 0.016722016018753665)	(20, 0.025254932604024227)	(25, 0.03138112912678257)	(30, 0.038757569837858954)	(35, 0.053979292830630986)	(40, 0.08445399492088299)	(45, 0.14487204532135184)	(50, 0.2590818519242039)	(55, 0.44586833365891776)	(60, 0.6436882203555382)	(65, 0.8144403203750732)	(70, 0.9274936511037313)	(75, 0.9798476264895488)	(80, 1.0027583512404767)	(85, 1.0206055870287165)	(90, 1.031107638210588)	(95, 1.0384840789216645)	(100, 1.0480484469622973)	(105, 1.061519828091424)	(110, 1.081836296151592)	(115, 1.1012775932799375)	(120, 1.1194999023246728)	(125, 1.1316897831607735)	(130, 1.1389724555577263)	(135, 1.1442859933580778)	(140, 1.145379957022856)
5R_S4_R2 - polyg	(1, 0.6149638601289314)	(2, 0.9956632154717718)	(3, 1.1594452041414338)	(4, 1.191013869896464)	(5, 1.3880836100800937)	(6, 1.422777886305919)	(7, 1.4751318616917366)	(8, 1.5471771830435632)	(9, 1.6100019535065442)	(10, 1.7691580386794297)	(15, 1.9342527837468253)	(20, 2.004860324282087)	(25, 2.0534635671029493)	(30, 2.118476264895487)	(35, 2.201336198476265)	(40, 2.223621801133034)	(45, 2.244250830240282)	(50, 2.2726313733151002)	(55, 2.3067005274467673)	(60, 2.329923813244774)	(65, 2.3537722211369405)	(70, 2.3882789607345187)	(75, 2.4330064465715955)	(80, 2.490736471967181)	(85, 2.5526548153936317)	(90, 2.6515803867942958)	(95, 2.7621332291463174)	(100, 2.9215706192615745)	(105, 3.1921547177183043)	(110, 3.5943895292049226)	(115, 4.2985270560656375)	(120, 4.909427622582536)	(125, 5.657980074233248)	(130, 6.602820863449892)	(135, 7.533721429966789)	(140, 8.087985934752881)
6R_S5_R1 - nextera_transposase_sequence	(1, 0.0003690282919230286)	(2, 0.0020173546625125564)	(3, 0.00206655843476896)	(4, 0.00206655843476896)	(5, 0.00206655843476896)	(6, 0.00206655843476896)	(7, 0.00206655843476896)	(8, 0.002091160320897162)	(9, 0.0021157622070253636)	(10, 0.002120682584251004)	(15, 0.0021403640931535657)	(20, 0.002155125224830487)	(25, 0.0022682939010202157)	(30, 0.0025881184206868403)	(35, 0.004083913097281516)	(40, 0.006253799453788925)	(45, 0.008817315988347563)	(50, 0.012463315512547085)	(55, 0.015326975057869785)	(60, 0.017762561784561776)	(65, 0.01992752776384354)	(70, 0.0219448824263561)	(75, 0.024080326142284024)	(80, 0.026870180029222125)	(85, 0.029950336172472995)	(90, 0.034408197938903186)	(95, 0.03885129857365645)	(100, 0.04507557576409153)	(105, 0.0510538340932446)	(110, 0.057593015426120664)	(115, 0.06496866088735559)	(120, 0.0715521256152624)	(125, 0.0777764028056975)	(130, 0.08374974075762491)	(135, 0.09599655967224383)	(140, 0.10960140270113948)
6R_S5_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0219694843124843)	(4, 0.024724895558842913)	(5, 0.058306470123838515)	(6, 0.05968417574701782)	(7, 0.06148011343437656)	(8, 0.06482596994781202)	(9, 0.06615447179873492)	(10, 0.07264936973658023)	(15, 0.08608199956257848)	(20, 0.09135172357123932)	(25, 0.09508628988550036)	(30, 0.09860435960183322)	(35, 0.09944574410741773)	(40, 0.09976556862708437)	(45, 0.10009523390120227)	(50, 0.10050362521093041)	(55, 0.10078900709001756)	(60, 0.10131548745316107)	(65, 0.1019157734746892)	(70, 0.1039134466282992)	(75, 0.10569954356120667)	(80, 0.10671314126968859)	(85, 0.10788911142661664)	(90, 0.10912412611025238)	(95, 0.11040834456614453)	(100, 0.11288329431064162)	(105, 0.11804969039756401)	(110, 0.12758046108362944)	(115, 0.14063422186325336)	(120, 0.1606355552854815)	(125, 0.18730892022567802)	(130, 0.2129391651940388)	(135, 0.23436248763447698)	(140, 0.245403814128814)
6R_S5_R2 - polya	(1, 4.920377225640381e-05)	(2, 0.00014761131676921144)	(3, 0.00034442640579482667)	(4, 0.0005904452670768458)	(5, 0.0009594735589998742)	(6, 0.0014269093954357105)	(7, 0.0017713358012305372)	(8, 0.002041956548640758)	(9, 0.002558596157332998)	(10, 0.004305330072435333)	(15, 0.007951329596634856)	(20, 0.011006883853757532)	(25, 0.014037836224752007)	(30, 0.017103231236325966)	(35, 0.020429406240858865)	(40, 0.02442475254807885)	(45, 0.03010778824369349)	(50, 0.03973696647427172)	(55, 0.05385352873463397)	(60, 0.06721235290224761)	(65, 0.07888840805869222)	(70, 0.0871103584027373)	(75, 0.09170107035425978)	(80, 0.09509613063995163)	(85, 0.09786630301798718)	(90, 0.10017395993681252)	(95, 0.10223559799435585)	(100, 0.10499592961794009)	(105, 0.10814005066512429)	(110, 0.11217968036737505)	(115, 0.11582567989157458)	(120, 0.11850236510232295)	(125, 0.12092811107456365)	(130, 0.12282737668366084)	(135, 0.12419524155238885)	(140, 0.12487917398675287)
6R_S5_R2 - polyg	(1, 0.09855515582957683)	(2, 0.19676588525335884)	(3, 0.21470066024081802)	(4, 0.21757908091781764)	(5, 0.2301506447293288)	(6, 0.23261083334214902)	(7, 0.2362027087168665)	(8, 0.23999139918060958)	(9, 0.24350946889694244)	(10, 0.2559481825233613)	(15, 0.27007458553817487)	(20, 0.2785573158751789)	(25, 0.28576566851074203)	(30, 0.2933233679293257)	(35, 0.3013977069566015)	(40, 0.30670679398306755)	(45, 0.31072182179919006)	(50, 0.3177727223635327)	(55, 0.3267966941953572)	(60, 0.33372458532905885)	(65, 0.3398209327116272)	(70, 0.3466848589413956)	(75, 0.35393257459476385)	(80, 0.36326653019180366)	(85, 0.3707701054609053)	(90, 0.3792380746662324)	(95, 0.3886163136583029)	(100, 0.40143881670832177)	(105, 0.421725532009637)	(110, 0.4523401191075715)	(115, 0.5217518806296804)	(120, 0.5821298295655135)	(125, 0.6452484286160283)	(130, 0.7187195013492904)	(135, 0.7817938170047747)	(140, 0.8140518100960729)
7R_S6_R1 - nextera_transposase_sequence	(1, 0.0)	(2, 0.001308243331455177)	(3, 0.001308243331455177)	(4, 0.001308243331455177)	(5, 0.001308243331455177)	(6, 0.001308243331455177)	(7, 0.001308243331455177)	(8, 0.001308243331455177)	(9, 0.001308243331455177)	(10, 0.001308243331455177)	(15, 0.001308243331455177)	(20, 0.001308243331455177)	(25, 0.0013623775382740119)	(30, 0.0019668761810843352)	(35, 0.003428499765192878)	(40, 0.00510666017657676)	(45, 0.007109625828873653)	(50, 0.010447901916035137)	(55, 0.013515506969102451)	(60, 0.01618612783883164)	(65, 0.018080825077490863)	(70, 0.02001161178736264)	(75, 0.021545414313896297)	(80, 0.023909274678318757)	(85, 0.027391908650330466)	(90, 0.031424907058333666)	(95, 0.03641427645346962)	(100, 0.042242726054297505)	(105, 0.048774920343770255)	(110, 0.056182284310147504)	(115, 0.06318364172538349)	(120, 0.0707263412088078)	(125, 0.07767356441722496)	(130, 0.08478319024609862)	(135, 0.09871372613414549)	(140, 0.11332093960742776)
7R_S6_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.023909274678318753)	(4, 0.027969340189731372)	(5, 0.06798354139665351)	(6, 0.06978801495728135)	(7, 0.07186315955200336)	(8, 0.0746149817319608)	(9, 0.07659990264865141)	(10, 0.08657864143892331)	(15, 0.10921576225699943)	(20, 0.11756145247490316)	(25, 0.12412973623558847)	(30, 0.1312844739034778)	(35, 0.13279120932660204)	(40, 0.13341375270501865)	(45, 0.13392802766979758)	(50, 0.13433403422093887)	(55, 0.1344693697379859)	(60, 0.13497462233496174)	(65, 0.13563325518459088)	(70, 0.13698661035506177)	(75, 0.13843921157136715)	(80, 0.13966625359259405)	(85, 0.14093840745283667)	(90, 0.14251732181838606)	(95, 0.14479998087258025)	(100, 0.14899538190103997)	(105, 0.15666439453370823)	(110, 0.16814084637930124)	(115, 0.18509387548139972)	(120, 0.20854300940175835)	(125, 0.24235884392792392)	(130, 0.27437922726126474)	(135, 0.30380116866730156)	(140, 0.31898581367998474)
7R_S6_R2 - polya	(1, 0.0001353355170470873)	(2, 0.00040600655114126185)	(3, 0.0005864539072040449)	(4, 0.000766901263266828)	(5, 0.0008571249412982195)	(6, 0.0012180196534237857)	(7, 0.001669138043580743)	(8, 0.0019398090776749177)	(9, 0.002842045857988833)	(10, 0.00446607206255388)	(15, 0.007389319230770965)	(20, 0.010213320353153522)	(25, 0.013127545153567469)	(30, 0.015599673931627594)	(35, 0.019082307903639305)	(40, 0.023629581276421438)	(45, 0.031027922874995544)	(50, 0.04450734037288544)	(55, 0.06355355880531219)	(60, 0.08479221261390175)	(65, 0.10192568907206301)	(70, 0.11415099744531657)	(75, 0.12331772313330594)	(80, 0.12936270956140916)	(85, 0.13407238555464782)	(90, 0.13751893005544696)	(95, 0.14094742982063985)	(100, 0.14420450459757309)	(105, 0.14816532406315117)	(110, 0.15337123028556246)	(115, 0.15851397993335176)	(120, 0.16192443496293837)	(125, 0.1645409216258487)	(130, 0.1671393635531528)	(135, 0.16998140941114162)	(140, 0.17178588297176947)
7R_S6_R2 - polyg	(1, 0.15992146931064147)	(2, 0.29318184176300677)	(3, 0.3163693270170744)	(4, 0.3192564847140789)	(5, 0.33567719411579217)	(6, 0.3383387926177182)	(7, 0.34136128583176983)	(8, 0.3459626934113708)	(9, 0.3522783508735682)	(10, 0.3691501786654384)	(15, 0.38786256948914904)	(20, 0.39750748067070474)	(25, 0.4049599564760977)	(30, 0.41615671491979345)	(35, 0.4315398520241457)	(40, 0.43648410958026596)	(45, 0.44120280794130773)	(50, 0.4465530720485692)	(55, 0.4536446531418365)	(60, 0.4596625724665304)	(65, 0.4648684786889417)	(70, 0.4704894138302974)	(75, 0.477400547567502)	(80, 0.485899618038059)	(85, 0.493415250418074)	(90, 0.5031954971166768)	(95, 0.5130930345967204)	(100, 0.5279709191040969)	(105, 0.5521779319199193)	(110, 0.5853080664930463)	(115, 0.667050718789487)	(120, 0.732670399821718)	(125, 0.8125905338219246)	(130, 0.9089223548560413)	(135, 0.9977295211423399)	(140, 1.0481284676906752)
8R_S7_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.01768471127038341)	(4, 0.021838838078862735)	(5, 0.07370607851616173)	(6, 0.07619855460124933)	(7, 0.0816187010085033)	(8, 0.08885875058899584)	(9, 0.09273593561024321)	(10, 0.10624278220467027)	(15, 0.13128623239293133)	(20, 0.13966569961232106)	(25, 0.14533904993932997)	(30, 0.15200147807788159)	(35, 0.15334662390157963)	(40, 0.15412997352832147)	(45, 0.15457308038789258)	(50, 0.15496871151250965)	(55, 0.15518235231980287)	(60, 0.15571249802678977)	(65, 0.15647210978605455)	(70, 0.15717633318787297)	(75, 0.15847400327661695)	(80, 0.15978749861034566)	(85, 0.16190016881580085)	(90, 0.16500191683279877)	(95, 0.16947254854097177)	(100, 0.17713196711355841)	(105, 0.18830459007274472)	(110, 0.20492900992915436)	(115, 0.22413294471806733)	(120, 0.24889154049660406)	(125, 0.2797032924817822)	(130, 0.3112192678687786)	(135, 0.33677703851904195)	(140, 0.34985660349888253)
8R_S7_R2 - polya	(1, 0.00011868933738512356)	(2, 0.0006725729118490335)	(3, 0.0008703884741575727)	(4, 0.0013847089361597748)	(5, 0.0018199031732385612)	(6, 0.0022550974103173476)	(7, 0.002611165422472718)	(8, 0.0028881072097046733)	(9, 0.0035211170090919987)	(10, 0.00598985522670257)	(15, 0.009732525665580131)	(20, 0.013926215586521165)	(25, 0.017439419973120825)	(30, 0.020525342745134033)	(35, 0.024062284999210717)	(40, 0.027986945755412135)	(45, 0.03407966507451514)	(50, 0.044476851029451966)	(55, 0.06188462051260342)	(60, 0.08271064291244644)	(65, 0.10246054865333099)	(70, 0.11655292931219133)	(75, 0.12608763941546292)	(80, 0.13176098974247186)	(85, 0.13660351470778487)	(90, 0.14034618514666244)	(95, 0.14347167103113737)	(100, 0.1468107977229055)	(105, 0.14965934182014845)	(110, 0.15331497341161027)	(115, 0.1577697798747986)	(120, 0.16182104259087746)	(125, 0.16516808190513793)	(130, 0.16792958715496514)	(135, 0.17013720883032846)	(140, 0.17126871384673328)
8R_S7_R2 - polyg	(1, 0.08537719669236554)	(2, 0.2509488223446129)	(3, 0.2621451831712762)	(4, 0.26416290190682334)	(5, 0.279513389541966)	(6, 0.28248062297659404)	(7, 0.28627868177291804)	(8, 0.29288572155402326)	(9, 0.2994927613351284)	(10, 0.31629917150886194)	(15, 0.3327178631804707)	(20, 0.3418490295366329)	(25, 0.349635050069097)	(30, 0.3599768476665874)	(35, 0.3742116555303099)	(40, 0.37762199582450917)	(45, 0.38119058856855514)	(50, 0.3855504435618354)	(55, 0.38972039561529936)	(60, 0.3934947165441463)	(65, 0.397727969577549)	(70, 0.4027841353501553)	(75, 0.4095494275811074)	(80, 0.4156184090327333)	(85, 0.42204345849651476)	(90, 0.43452957678942966)	(95, 0.4486377826932747)	(100, 0.4657923482566712)	(105, 0.49003662357320577)	(110, 0.5213547833978937)	(115, 0.5768143544467158)	(120, 0.6319969837083059)	(125, 0.7041759260834457)	(130, 0.8089153100145712)	(135, 0.9134489657608956)	(140, 0.9704831486856936)
